study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	library_name	library_layout	read_count	experiment_title	experiment_alias	fastq_ftp	submitted_ftp	sra_ftp	sample_title	bam_ftp
PRJNA904727	SAMN31851737	SRX18363140	SRR22393113	90371	Salmonella enterica subsp. enterica serovar Typhimurium	GSM6753744	SINGLE	13537665	NextSeq 2000 sequencing: GSM6753744: III_G9_S81 Salmonella enterica subsp. enterica serovar Typhimurium RNA-Seq	GSM6753744_r1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/013/SRR22393113/SRR22393113.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR223/013/SRR22393113	III_G9_S81	
PRJNA904727	SAMN31851739	SRX18363138	SRR22393115	90371	Salmonella enterica subsp. enterica serovar Typhimurium	GSM6753742	SINGLE	12287699	NextSeq 2000 sequencing: GSM6753742: III_G7_S79 Salmonella enterica subsp. enterica serovar Typhimurium RNA-Seq	GSM6753742_r1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/015/SRR22393115/SRR22393115.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR223/015/SRR22393115	III_G7_S79	
PRJNA904727	SAMN31851757	SRX18363136	SRR22393117	90371	Salmonella enterica subsp. enterica serovar Typhimurium	GSM6753724	SINGLE	10651406	NextSeq 2000 sequencing: GSM6753724: III_A7_S7 Salmonella enterica subsp. enterica serovar Typhimurium RNA-Seq	GSM6753724_r1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/017/SRR22393117/SRR22393117.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR223/017/SRR22393117	III_A7_S7	
PRJNA904727	SAMN31851762	SRX18363131	SRR22393122	90371	Salmonella enterica subsp. enterica serovar Typhimurium	GSM6753719	SINGLE	12297986	NextSeq 2000 sequencing: GSM6753719: II_G11_S371 Salmonella enterica subsp. enterica serovar Typhimurium RNA-Seq	GSM6753719_r1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/022/SRR22393122/SRR22393122.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR223/022/SRR22393122	II_G11_S371	
PRJNA904727	SAMN31851800	SRX18363125	SRR22393128	90371	Salmonella enterica subsp. enterica serovar Typhimurium	GSM6753681	SINGLE	5481300	NextSeq 2000 sequencing: GSM6753681: I_B3_S207 Salmonella enterica subsp. enterica serovar Typhimurium RNA-Seq	GSM6753681_r1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/028/SRR22393128/SRR22393128.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR223/028/SRR22393128	I_B3_S207	
PRJNA904727	SAMN31851802	SRX18363123	SRR22393130	90371	Salmonella enterica subsp. enterica serovar Typhimurium	GSM6753679	SINGLE	7623830	NextSeq 2000 sequencing: GSM6753679: I_B1_S205 Salmonella enterica subsp. enterica serovar Typhimurium RNA-Seq	GSM6753679_r1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/030/SRR22393130/SRR22393130.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR223/030/SRR22393130	I_B1_S205	
PRJNA904727	SAMN31851803	SRX18363122	SRR22393131	90371	Salmonella enterica subsp. enterica serovar Typhimurium	GSM6753678	SINGLE	9518015	NextSeq 2000 sequencing: GSM6753678: I_A3_S195 Salmonella enterica subsp. enterica serovar Typhimurium RNA-Seq	GSM6753678_r1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/031/SRR22393131/SRR22393131.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR223/031/SRR22393131	I_A3_S195	
PRJNA904727	SAMN31851817	SRX18363116	SRR22393137	90371	Salmonella enterica subsp. enterica serovar Typhimurium	GSM6753664	SINGLE	8231025	NextSeq 2000 sequencing: GSM6753664: IV_E1_S145 Salmonella enterica subsp. enterica serovar Typhimurium RNA-Seq	GSM6753664_r1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/037/SRR22393137/SRR22393137.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR223/037/SRR22393137	IV_E1_S145	
PRJNA904727	SAMN31851820	SRX18363113	SRR22393140	90371	Salmonella enterica subsp. enterica serovar Typhimurium	GSM6753661	SINGLE	12967774	NextSeq 2000 sequencing: GSM6753661: IV_D1_S133 Salmonella enterica subsp. enterica serovar Typhimurium RNA-Seq	GSM6753661_r1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/040/SRR22393140/SRR22393140.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR223/040/SRR22393140	IV_D1_S133	
PRJNA904727	SAMN31851837	SRX18363112	SRR22393141	90371	Salmonella enterica subsp. enterica serovar Typhimurium	GSM6753644	SINGLE	5971812	NextSeq 2000 sequencing: GSM6753644: III_F5_S65 Salmonella enterica subsp. enterica serovar Typhimurium RNA-Seq	GSM6753644_r1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/041/SRR22393141/SRR22393141.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR223/041/SRR22393141	III_F5_S65	
PRJNA904727	SAMN31851840	SRX18363109	SRR22393144	90371	Salmonella enterica subsp. enterica serovar Typhimurium	GSM6753641	SINGLE	12079189	NextSeq 2000 sequencing: GSM6753641: III_E5_S53 Salmonella enterica subsp. enterica serovar Typhimurium RNA-Seq	GSM6753641_r1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/044/SRR22393144/SRR22393144.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR223/044/SRR22393144	III_E5_S53	
PRJNA904727	SAMN31851911	SRX18363231	SRR22393145	90371	Salmonella enterica subsp. enterica serovar Typhimurium	GSM6753570	SINGLE	6445859	NextSeq 2000 sequencing: GSM6753570: IV_E12_S156 Salmonella enterica subsp. enterica serovar Typhimurium RNA-Seq	GSM6753570_r1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/045/SRR22393145/SRR22393145.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR223/045/SRR22393145	IV_E12_S156	
PRJNA904727	SAMN31851912	SRX18363230	SRR22393146	90371	Salmonella enterica subsp. enterica serovar Typhimurium	GSM6753569	SINGLE	15142958	NextSeq 2000 sequencing: GSM6753569: IV_E11_S155 Salmonella enterica subsp. enterica serovar Typhimurium RNA-Seq	GSM6753569_r1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/046/SRR22393146/SRR22393146.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR223/046/SRR22393146	IV_E11_S155	
PRJNA904727	SAMN31851916	SRX18363226	SRR22393150	90371	Salmonella enterica subsp. enterica serovar Typhimurium	GSM6753565	SINGLE	14359754	NextSeq 2000 sequencing: GSM6753565: IV_D10_S142 Salmonella enterica subsp. enterica serovar Typhimurium RNA-Seq	GSM6753565_r1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/050/SRR22393150/SRR22393150.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR223/050/SRR22393150	IV_D10_S142	
PRJNA904727	SAMN31851623	SRX18363223	SRR22393153	90371	Salmonella enterica subsp. enterica serovar Typhimurium	GSM6753858	SINGLE	14432108	NextSeq 2000 sequencing: GSM6753858: IV_E9_S153 Salmonella enterica subsp. enterica serovar Typhimurium RNA-Seq	GSM6753858_r1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/053/SRR22393153/SRR22393153.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR223/053/SRR22393153	IV_E9_S153	
PRJNA904727	SAMN31851628	SRX18363218	SRR22393158	90371	Salmonella enterica subsp. enterica serovar Typhimurium	GSM6753853	SINGLE	12399839	NextSeq 2000 sequencing: GSM6753853: IV_D7_S139 Salmonella enterica subsp. enterica serovar Typhimurium RNA-Seq	GSM6753853_r1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/058/SRR22393158/SRR22393158.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR223/058/SRR22393158	IV_D7_S139	
PRJNA904727	SAMN31851638	SRX18363216	SRR22393160	90371	Salmonella enterica subsp. enterica serovar Typhimurium	GSM6753843	SINGLE	13096304	NextSeq 2000 sequencing: GSM6753843: III_H12_S96 Salmonella enterica subsp. enterica serovar Typhimurium RNA-Seq	GSM6753843_r1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/060/SRR22393160/SRR22393160.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR223/060/SRR22393160	III_H12_S96	
PRJNA904727	SAMN31851639	SRX18363215	SRR22393161	90371	Salmonella enterica subsp. enterica serovar Typhimurium	GSM6753842	SINGLE	13101231	NextSeq 2000 sequencing: GSM6753842: III_H11_S95 Salmonella enterica subsp. enterica serovar Typhimurium RNA-Seq	GSM6753842_r1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/061/SRR22393161/SRR22393161.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR223/061/SRR22393161	III_H11_S95	
PRJNA904727	SAMN31851644	SRX18363210	SRR22393166	90371	Salmonella enterica subsp. enterica serovar Typhimurium	GSM6753837	SINGLE	11844835	NextSeq 2000 sequencing: GSM6753837: III_F12_S72 Salmonella enterica subsp. enterica serovar Typhimurium RNA-Seq	GSM6753837_r1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/066/SRR22393166/SRR22393166.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR223/066/SRR22393166	III_F12_S72	
PRJNA904727	SAMN31851653	SRX18363209	SRR22393167	90371	Salmonella enterica subsp. enterica serovar Typhimurium	GSM6753828	SINGLE	7267952	NextSeq 2000 sequencing: GSM6753828: III_C12_S36 Salmonella enterica subsp. enterica serovar Typhimurium RNA-Seq	GSM6753828_r1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/067/SRR22393167/SRR22393167.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR223/067/SRR22393167	III_C12_S36	
PRJNA904727	SAMN31851659	SRX18363203	SRR22393173	90371	Salmonella enterica subsp. enterica serovar Typhimurium	GSM6753822	SINGLE	4395390	NextSeq 2000 sequencing: GSM6753822: III_A12_S12 Salmonella enterica subsp. enterica serovar Typhimurium RNA-Seq	GSM6753822_r1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/073/SRR22393173/SRR22393173.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR223/073/SRR22393173	III_A12_S12	
PRJNA904727	SAMN31851660	SRX18363202	SRR22393174	90371	Salmonella enterica subsp. enterica serovar Typhimurium	GSM6753821	SINGLE	10048839	NextSeq 2000 sequencing: GSM6753821: III_A11_S11 Salmonella enterica subsp. enterica serovar Typhimurium RNA-Seq	GSM6753821_r1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/074/SRR22393174/SRR22393174.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR223/074/SRR22393174	III_A11_S11	
PRJNA904727	SAMN31851687	SRX18363199	SRR22393177	90371	Salmonella enterica subsp. enterica serovar Typhimurium	GSM6753794	SINGLE	17899749	NextSeq 2000 sequencing: GSM6753794: I_H5_S281 Salmonella enterica subsp. enterica serovar Typhimurium RNA-Seq	GSM6753794_r1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/077/SRR22393177/SRR22393177.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR223/077/SRR22393177	I_H5_S281	
PRJNA904727	SAMN31851688	SRX18363198	SRR22393178	90371	Salmonella enterica subsp. enterica serovar Typhimurium	GSM6753793	SINGLE	13453869	NextSeq 2000 sequencing: GSM6753793: I_H4_S280 Salmonella enterica subsp. enterica serovar Typhimurium RNA-Seq	GSM6753793_r1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/078/SRR22393178/SRR22393178.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR223/078/SRR22393178	I_H4_S280	
PRJNA904727	SAMN31851692	SRX18363194	SRR22393182	90371	Salmonella enterica subsp. enterica serovar Typhimurium	GSM6753789	SINGLE	19311659	NextSeq 2000 sequencing: GSM6753789: I_F6_S258 Salmonella enterica subsp. enterica serovar Typhimurium RNA-Seq	GSM6753789_r1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/082/SRR22393182/SRR22393182.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR223/082/SRR22393182	I_F6_S258	
PRJNA904727	SAMN31851710	SRX18363192	SRR22393184	90371	Salmonella enterica subsp. enterica serovar Typhimurium	GSM6753771	SINGLE	14241160	NextSeq 2000 sequencing: GSM6753771: IV_H6_S186 Salmonella enterica subsp. enterica serovar Typhimurium RNA-Seq	GSM6753771_r1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/084/SRR22393184/SRR22393184.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR223/084/SRR22393184	IV_H6_S186	
PRJNA904727	SAMN31851713	SRX18363189	SRR22393187	90371	Salmonella enterica subsp. enterica serovar Typhimurium	GSM6753768	SINGLE	16433819	NextSeq 2000 sequencing: GSM6753768: IV_G6_S174 Salmonella enterica subsp. enterica serovar Typhimurium RNA-Seq	GSM6753768_r1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/087/SRR22393187/SRR22393187.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR223/087/SRR22393187	IV_G6_S174	
PRJNA904727	SAMN31851715	SRX18363187	SRR22393189	90371	Salmonella enterica subsp. enterica serovar Typhimurium	GSM6753766	SINGLE	9644381	NextSeq 2000 sequencing: GSM6753766: IV_G4_S172 Salmonella enterica subsp. enterica serovar Typhimurium RNA-Seq	GSM6753766_r1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/089/SRR22393189/SRR22393189.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR223/089/SRR22393189	IV_G4_S172	
PRJNA904727	SAMN31851741	SRX18363185	SRR22393191	90371	Salmonella enterica subsp. enterica serovar Typhimurium	GSM6753740	SINGLE	14838582	NextSeq 2000 sequencing: GSM6753740: III_F8_S68 Salmonella enterica subsp. enterica serovar Typhimurium RNA-Seq	GSM6753740_r1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/091/SRR22393191/SRR22393191.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR223/091/SRR22393191	III_F8_S68	
PRJNA904727	SAMN31851742	SRX18363184	SRR22393192	90371	Salmonella enterica subsp. enterica serovar Typhimurium	GSM6753739	SINGLE	8192545	NextSeq 2000 sequencing: GSM6753739: III_F7_S67 Salmonella enterica subsp. enterica serovar Typhimurium RNA-Seq	GSM6753739_r1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/092/SRR22393192/SRR22393192.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR223/092/SRR22393192	III_F7_S67	
PRJNA904727	SAMN31851747	SRX18363179	SRR22393197	90371	Salmonella enterica subsp. enterica serovar Typhimurium	GSM6753734	SINGLE	8085001	NextSeq 2000 sequencing: GSM6753734: III_D8_S44 Salmonella enterica subsp. enterica serovar Typhimurium RNA-Seq	GSM6753734_r1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/097/SRR22393197/SRR22393197.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR223/097/SRR22393197	III_D8_S44	
PRJNA904727	SAMN31851781	SRX18363177	SRR22393199	90371	Salmonella enterica subsp. enterica serovar Typhimurium	GSM6753700	SINGLE	14603051	NextSeq 2000 sequencing: GSM6753700: II_A10_S298 Salmonella enterica subsp. enterica serovar Typhimurium RNA-Seq	GSM6753700_r1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/099/SRR22393199/SRR22393199.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR223/099/SRR22393199	II_A10_S298	
PRJNA904727	SAMN31851784	SRX18363174	SRR22393202	90371	Salmonella enterica subsp. enterica serovar Typhimurium	GSM6753697	SINGLE	14395873	NextSeq 2000 sequencing: GSM6753697: I_H1_S277 Salmonella enterica subsp. enterica serovar Typhimurium RNA-Seq	GSM6753697_r1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/002/SRR22393202/SRR22393202.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR223/002/SRR22393202	I_H1_S277	
PRJNA904727	SAMN31851785	SRX18363173	SRR22393203	90371	Salmonella enterica subsp. enterica serovar Typhimurium	GSM6753696	SINGLE	9118984	NextSeq 2000 sequencing: GSM6753696: I_G3_S267 Salmonella enterica subsp. enterica serovar Typhimurium RNA-Seq	GSM6753696_r1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/003/SRR22393203/SRR22393203.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR223/003/SRR22393203	I_G3_S267	
PRJNA904727	SAMN31851786	SRX18363172	SRR22393204	90371	Salmonella enterica subsp. enterica serovar Typhimurium	GSM6753695	SINGLE	11958977	NextSeq 2000 sequencing: GSM6753695: I_G2_S266 Salmonella enterica subsp. enterica serovar Typhimurium RNA-Seq	GSM6753695_r1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/004/SRR22393204/SRR22393204.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR223/004/SRR22393204	I_G2_S266	
PRJNA904727	SAMN31851787	SRX18363171	SRR22393205	90371	Salmonella enterica subsp. enterica serovar Typhimurium	GSM6753694	SINGLE	16967144	NextSeq 2000 sequencing: GSM6753694: I_G1_S265 Salmonella enterica subsp. enterica serovar Typhimurium RNA-Seq	GSM6753694_r1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/005/SRR22393205/SRR22393205.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR223/005/SRR22393205	I_G1_S265	
PRJNA904727	SAMN31851821	SRX18363169	SRR22393207	90371	Salmonella enterica subsp. enterica serovar Typhimurium	GSM6753660	SINGLE	13506488	NextSeq 2000 sequencing: GSM6753660: IV_C3_S123 Salmonella enterica subsp. enterica serovar Typhimurium RNA-Seq	GSM6753660_r1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/007/SRR22393207/SRR22393207.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR223/007/SRR22393207	IV_C3_S123	
PRJNA904727	SAMN31851822	SRX18363168	SRR22393208	90371	Salmonella enterica subsp. enterica serovar Typhimurium	GSM6753659	SINGLE	11608499	NextSeq 2000 sequencing: GSM6753659: IV_C2_S122 Salmonella enterica subsp. enterica serovar Typhimurium RNA-Seq	GSM6753659_r1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/008/SRR22393208/SRR22393208.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR223/008/SRR22393208	IV_C2_S122	
PRJNA904727	SAMN31851823	SRX18363167	SRR22393209	90371	Salmonella enterica subsp. enterica serovar Typhimurium	GSM6753658	SINGLE	12139885	NextSeq 2000 sequencing: GSM6753658: IV_C1_S121 Salmonella enterica subsp. enterica serovar Typhimurium RNA-Seq	GSM6753658_r1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/009/SRR22393209/SRR22393209.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR223/009/SRR22393209	IV_C1_S121	
PRJNA904727	SAMN31851824	SRX18363166	SRR22393210	90371	Salmonella enterica subsp. enterica serovar Typhimurium	GSM6753657	SINGLE	8859007	NextSeq 2000 sequencing: GSM6753657: IV_B3_S111 Salmonella enterica subsp. enterica serovar Typhimurium RNA-Seq	GSM6753657_r1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/010/SRR22393210/SRR22393210.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR223/010/SRR22393210	IV_B3_S111	
PRJNA904727	SAMN31851826	SRX18363164	SRR22393212	90371	Salmonella enterica subsp. enterica serovar Typhimurium	GSM6753655	SINGLE	10843459	NextSeq 2000 sequencing: GSM6753655: IV_B1_S109 Salmonella enterica subsp. enterica serovar Typhimurium RNA-Seq	GSM6753655_r1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/012/SRR22393212/SRR22393212.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR223/012/SRR22393212	IV_B1_S109	
PRJNA904727	SAMN31851827	SRX18363163	SRR22393213	90371	Salmonella enterica subsp. enterica serovar Typhimurium	GSM6753654	SINGLE	14700643	NextSeq 2000 sequencing: GSM6753654: IV_A3_S99 Salmonella enterica subsp. enterica serovar Typhimurium RNA-Seq	GSM6753654_r1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/013/SRR22393213/SRR22393213.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR223/013/SRR22393213	IV_A3_S99	
PRJNA904727	SAMN31851925	SRX18363161	SRR22393215	90371	Salmonella enterica subsp. enterica serovar Typhimurium	GSM6753556	SINGLE	18057554	NextSeq 2000 sequencing: GSM6753556: IV_A10_S106 Salmonella enterica subsp. enterica serovar Typhimurium RNA-Seq	GSM6753556_r1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/015/SRR22393215/SRR22393215.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR223/015/SRR22393215	IV_A10_S106	
PRJNA904727	SAMN31851926	SRX18363160	SRR22393216	90371	Salmonella enterica subsp. enterica serovar Typhimurium	GSM6753555	SINGLE	10339334	NextSeq 2000 sequencing: GSM6753555: III_H3_S87 Salmonella enterica subsp. enterica serovar Typhimurium RNA-Seq	GSM6753555_r1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/016/SRR22393216/SRR22393216.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR223/016/SRR22393216	III_H3_S87	
PRJNA904727	SAMN31851928	SRX18363158	SRR22393218	90371	Salmonella enterica subsp. enterica serovar Typhimurium	GSM6753553	SINGLE	6108829	NextSeq 2000 sequencing: GSM6753553: III_H1_S85 Salmonella enterica subsp. enterica serovar Typhimurium RNA-Seq	GSM6753553_r1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/018/SRR22393218/SRR22393218.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR223/018/SRR22393218	III_H1_S85	
PRJNA904727	SAMN31851929	SRX18363157	SRR22393219	90371	Salmonella enterica subsp. enterica serovar Typhimurium	GSM6753552	SINGLE	9998867	NextSeq 2000 sequencing: GSM6753552: III_G3_S75 Salmonella enterica subsp. enterica serovar Typhimurium RNA-Seq	GSM6753552_r1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/019/SRR22393219/SRR22393219.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR223/019/SRR22393219	III_G3_S75	
PRJNA904727	SAMN31851931	SRX18363155	SRR22393221	90371	Salmonella enterica subsp. enterica serovar Typhimurium	GSM6753550	SINGLE	5442614	NextSeq 2000 sequencing: GSM6753550: III_G1_S73 Salmonella enterica subsp. enterica serovar Typhimurium RNA-Seq	GSM6753550_r1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/021/SRR22393221/SRR22393221.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR223/021/SRR22393221	III_G1_S73	
PRJNA904727	SAMN31851949	SRX18363153	SRR22393223	90371	Salmonella enterica subsp. enterica serovar Typhimurium	GSM6753532	SINGLE	5099298	NextSeq 2000 sequencing: GSM6753532: III_A1_S1 Salmonella enterica subsp. enterica serovar Typhimurium RNA-Seq	GSM6753532_r1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/023/SRR22393223/SRR22393223.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR223/023/SRR22393223	III_A1_S1	
